Version,Model,Transmission,Fuel,City,Road,Average
DROPHEAD COUPE 2PTA 6.7L 12CIL 453HP AUT,2011,AUT,Gasolina,4.31,8.85,6.71
EWB 4PTS 6.7L 12CIL 453HP AUT,2011,AUT,Gasolina,4.29,8.77,6.68
2PTS 6.0L 12CIL 603HP AUT,2011,AUT,Gasolina,4.27,9.61,6.81
AMG 2PTS 6.0L 12CIL 621HP AUT TURBO,2014,AUT,Gasolina,4.2,9.6,6.73
4PTS 5.5L 12CIL 544HP AUT,2011,AUT,Gasolina,4.08,9.09,6.52
SUPERSPORTS 4X4 2PTS 6.0L 12CIL 620HP TIP DOBLE TURBO QUATTRO,2012,TIP,Gasolina,4,7.1,4.98
FLYING SPUR 4X4 4PTS 6.0L 12CIL 567HP TIP DOBLE TURBO QUATTRO,2012,TIP,Gasolina,4,7,4.96
FLYING SPUR 4X4 4PTS 6.0L 12CIL 600HP TIP DOBLE TURBO QUATTRO,2012,TIP,Gasolina,4,7,4.96
GT 4X4 2PTS 6.0L 12CIL 567HP TIP DOBLE TURBO QUATTRO,2012,TIP,Gasolina,4,7,4.96
GT 4X4 2PTS 6.0L 12CIL 600HP TIP DOBLE TURBO QUATTRO,2012,TIP,Gasolina,4,7,4.96
GTC 4X4 2PTS 6.0L 12CIL 567HP TIP DOBLE TURBO QUATTRO,2012,TIP,Gasolina,4,7,4.96
GTC 4X4 2PTS 6.0L 12CIL 600HP TIP DOBLE TURBO QUATTRO,2012,TIP,Gasolina,4,7,4.96
4PTS 6.7L 12CIL 453HP AUT,2012,AUT,Gasolina,4,8.54,6.34
COUPE 2PTS 6.7L 12CIL 453HP AUT,2012,AUT,Gasolina,4,8.69,6.37
DROPHEAD COUPÉ 2PTS 6.7L 12CIL 453HP AUT,2012,AUT,Gasolina,4,8.69,6.37
GT 2PTS 6.0L 12CIL 575HP TIP DOBLE TURBO QUATTRO,2013,TIP,Gasolina,4,7,4.96
GTC 2PTS 6.0L 12CIL 575HP TIP DOBLE TURBO QUATTRO,2013,TIP,Gasolina,4,7,4.96
FLYING SPUR 4PTS 6.0L 12CIL 575HP TIP DOBLE TURBO QUATTRO,2013,TIP,Gasolina,4,7,4.96
SUPERSPORTS 2PTS 6.0L 12CIL 630HP TIP DOBLE TURBO QUATTRO,2013,TIP,Gasolina,4,7.1,4.98
GT 2PTS 6.0L 12CIL 567HP ZF8 QUATTRO BITURBO,2014,ZF SPEED QUICKSHIFT,Gasolina,4,7,4.96
EWB 4PTS 6.7L 12CIL 453HP AUT,2012,AUT,Gasolina,3.98,8.54,6.32
COUPE HIBRIDO 3PTS 1.5L 4CIL 117HP CVT,2013,CVT,Gasolina,18.5,21.9,21.2
COUPE HIBRIDO 3PTS 1.5L 4CIL 117HP CVT,2015,CVT,Gasolina,18.5,21.9,21.2
5PTS 1.4L 4CIL 140HP DSG TURBO,2015,DSG,Gasolina,17.7,28.3,21.29
SPORT COUPE 3PTS 1.4L 4CIL 140HP DSG TURBO,2015,DSG,Gasolina,17.7,28.3,21.29
5PTS 1.4L 4CIL 122HP MAN TURBO,2015,MAN,Gasolina,16.9,27.6,20.47
5PTS 1.4L 4CIL 140HP MAN TURBO,2015,MAN,Gasolina,16.9,27.6,20.47
SPORT COUPE 3PTS 1.4L 4CIL 122HP MAN TURBO,2015,MAN,Gasolina,16.9,27.6,20.47
SPORT COUPE 3PTS 1.4L 4CIL 140HP MAN TURBO,2015,MAN,Gasolina,16.9,27.6,20.47
SC 3PTAS 1.4L 4CIL125HP MAN TURBO,2016,MAN,Gasolina,16.4,25.8,19.62
5PTAS 1.4L 4CIL125HP MAN TURBO,2016,MAN,Gasolina,16.4,25.8,19.62
SC 3PTAS 1.4L 4CIL125HP MAN TURBO,2017,MAN,Gasolina,16.4,25.8,19.62
5PTAS 1.4L 4CIL125HP MAN TURBO,2017,MAN,Gasolina,16.4,25.8,19.62
SC 3PTAS 1.4L 4CIL150HP MAN TURBO,2016,MAN,Gasolina,16.3,25,19.33
5PTAS 1.4L 4CIL150HP MAN TURBO,2016,MAN,Gasolina,16.3,25,19.33
SC 3PTAS 1.4L 4CIL150HP MAN TURBO,2017,MAN,Gasolina,16.3,25,19.33
5PTAS 1.4L 4CIL150HP MAN TURBO,2017,MAN,Gasolina,16.3,25,19.33
ST 5PTAS1.4L 4CIL 150HP DSG TURBO,2016,DSG,Gasolina,15.9,24,18.75
ST 5PTAS1.4L 4CIL 150HP DSG TURBO,2017,DSG,Gasolina,15.9,24,18.75
CONVERTIBLE 2PTAS 1.5L 3CIL 136HP MAN,2016,MAN,Gasolina,15.9,23.2,18.52
CONVERTIBLE 2PTAS 1.5L 3CIL 136HP AUT,2016,AUT,Gasolina,15.4,20.9,17.47
HATCH 5PTAS 2.0L 4CIL 192HP AUT TURBO,2016,AUT,Gasolina,15.39,23.5,18.22
HATCHBACK 5PTAS 2.0L 4CIL 192HP TURBO AUT,2017,AUT,Gasolina,15.39,21.3,18.95
SC 3PTAS 1.4L 4CIL150HP DSG TURBO,2016,DSG,Gasolina,15.3,24.2,18.33
5PTAS 1.4L 4CIL150HP DSG TURBO,2016,DSG,Gasolina,15.3,24.2,18.33
SC 3PTAS 1.4L 4CIL150HP DSG TURBO,2017,DSG,Gasolina,15.3,24.2,18.33
5PTAS 1.4L 4CIL150HP DSG TURBO,2017,DSG,Gasolina,15.3,24.2,18.33
CONVERTIBLE 2PTAS 2.0L 4CIL 192HP AUT TURBO,2016,AUT,Gasolina,15.3,20.2,17.17
5PTAS 2.0L 4CIL 189HP TURBO AUT,2017,AUT,Gasolina,15,21.1,18.61
SC 5PTS 1.8L 4CIL 180HP DSG TURBO,2015,DSG,Gasolina,14.6,24,17.72
SPORT COUPE 3PTS 1.8L 4CIL 180HP DSG TURBO,2015,DSG,Gasolina,14.6,24,17.72
SC 3PTAS 1.8L 4CIL180HP DSG TURBO,2016,DSG,Gasolina,14.6,24,17.72
5PTAS 1.8L 4CIL180HP DSG TURBO,2016,DSG,Gasolina,14.6,24,17.72
SC 3PTAS 1.8L 4CIL180HP DSG TURBO,2017,DSG,Gasolina,14.6,24,17.72
5PTAS 1.8L 4CIL180HP DSG TURBO,2017,DSG,Gasolina,14.6,24,17.72
i GRAND TOURING HARTD-TOP 5PTAS 2.0L 4CIL 155HP AUT,2017,AUT,Gasolina,14.6,22.4,18.68
3PTS 2.0L 4CIL 192HP AUT TURBO,2016,AUT,Gasolina,14.49,22.22,18.55
3PTAS 2.0L 4CIL 192HP TURBO AUT,2017,AUT,Gasolina,14.49,22.2,18.54
COUNTRYMAN 5PTAS 1.6L 4CIL 190HP MAN TURBO,2016,MAN,Gasolina,14.33,20.17,16.48
CLUBMAN 6PTAS 2.0L 4CIL 192HP AUT TURBO,2016,AUT,Gasolina,14.2,21.5,16.76
STYLE 5PTS 1.4L 4CIL 125HP MAN TURBO,2013,MAN,Gasolina,14.06,23.04,17.05
CONVERTIBLE 2PTAS 2.0L 4CIL 192HP TURBO AUT,2017,AUT,Gasolina,13.9,20,17.49
COUPE 2PTAS 2.0L 4CIL 231HP TURBO AUT,2017,AUT,Gasolina,13.9,20.4,17.61
COUPÉ 3PTS 1.6L 4CIL 184HP MAN TURBO,2012,MAN,Gasolina,13.89,20,17.49
CONVERTIBLE 2PTS 2.0L 4CIL 192HP AUT TURBO,2016,AUT,Gasolina,13.89,20,17.49
COUPE JCW 2PTS 2.0L 4CIL 231HP AUT TURBO,2016,AUT,Gasolina,13.88,20.41,17.6
5PTS 1.4L 4CIL 125HP MAN TFSI TURBO,2011,MAN,Gasolina,13.88,23.62,17.04
5PTS 1.4L 4CIL 125HP MAN TURBO,2012,MAN,Gasolina,13.88,23.62,17.04
6PTAS 2.0L 4CIL 192HP TURBO AUT,2017,AUT,Gasolina,13.7,19.2,17.11
3PTS 1.6L 4CIL 184HP MAN TURBO,2012,MAN,Gasolina,13.69,20,17.34
3PTS 1.6L 4CIL 184HP MAN TURBO,2013,MAN,Gasolina,13.69,20,17.34
COUPE 2PTS 1.6L 4CIL 184HP MAN TURBO,2013,MAN,Gasolina,13.69,20,17.34
3PTAS 1.6L 4CIL 190HP TURBO MAN,2017,MAN,Gasolina,13.63,19.66,17.2
PACEMAN 3PTAS 1.6L 4CIL 190HP MAN TURBO,2016,MAN,Gasolina,13.63,19.66,15.81
COUNTRYMAN 5PTAS 1.6L 4CIL 190HP AUT TURBO,2016,AUT,Gasolina,13.61,20.26,15.97
CONVERTIBLE RWD 2PTS 2.0L 4CIL 156HP MAN,2016,MAN,Gasolina,13.6,19.7,17.19
i SPORT SOFT-TOP 2PTAS 2.0L 4CIL 155HP MAN,2017,MAN,Gasolina,13.6,19.7,15.8
CLUBMAN 5PTS 1.6L 4CIL 184HP MAN TURBO,2012,MAN,Gasolina,13.51,20,17.21
CLUBMAN 3PTS 1.6L 4CIL 184HP MAN TURBO,2013,MAN,Gasolina,13.51,20,17.21
COUPE 2PTAS 2.0L 4CIL 200HP AUT,2016,AUT,Gasolina,13.4,20.1,15.76
CONVERTIBLE 2PTAS 2.0L 4CIL 192HP MAN TURBO,2016,MAN,Gasolina,13.4,19.5,15.6
PACEMAN ALL4 3PTAS 1.6L 4CIL 190HP AUT TURBO,2016,AUT,Gasolina,13.38,19.13,15.47
3PTAS 1.6L 4CIL 190HP TURBO AUT,2017,AUT,Gasolina,13.38,19.13,16.86
PACEMAN ALL4 3PTAS 1.6L 4CIL 190HP MAN TURBO,2016,MAN,Gasolina,13.35,18.72,15.33
3PTAS 1.6L 4CIL 190HP TURBO MAN,2017,MAN,Gasolina,13.35,18.72,16.72
COUNTRYMAN 5PTS 1.6L 4CIL 184HP MAN TURBO,2011,MAN,Gasolina,13.33,18.52,16.64
COUNTRYMAN 5PTS 1.6L 4CIL 184HP MAN TURBO,2013,MAN,Gasolina,13.33,18.52,16.64
ROADSTER 2PTS 1.6L 4CIL 184HP MAN TURBO,2013,MAN,Gasolina,13.33,19.6,16.96
CABRIO 2PTS 1.6L 4CIL 184HP MAN TURBO,2012,MAN,Gasolina,13.33,19.6,16.96
COUNTRYMAN 5PTS 1.6L 4CIL 184HP MAN TURBO,2012,MAN,Gasolina,13.33,18.51,16.64
CONVERTIBLE 2PTS 1.6L 4CIL 184HP MAN TURBO,2013,MAN,Gasolina,13.33,19.6,16.96
PACEMAN 3PTS 1.6L 4CIL 184HP MAN TURBO,2013,MAN,Gasolina,13.33,18.51,16.64
ROADSTER 2PTS 1.6L 4CIL 184HP MAN TURBO,2012,MAN,Gasolina,13.33,19.6,16.96
COUNTRYMAN ALL4 5PTAS 1.6L 4CIL 190HP AUT TURBO,2016,AUT,Gasolina,13.28,18.71,15.27
FR 5PTS 1.8L 4CIL 160HP DSG TSI TURBO,2013,DSG,Gasolina,13.27,21.31,15.98
3PTAS 1.6L 4CIL 190HP TURBO AUT,2017,AUT,Gasolina,13.26,18.93,16.72
PACEMAN 3PTAS 1.6L 4CIL 190HP AUT TURBO,2016,AUT,Gasolina,13.26,18.93,15.33
HATCHBACK 5PTAS 2.0L 4CIL 192HP TURBO MAN,2017,MAN,Gasolina,13.2,20.4,17.08
HATCH 5PTAS 2.0L 4CIL 192HP MAN TURBO,2016,MAN,Gasolina,13.2,21.82,16.05
CONVERTIBLE 2PTAS 2.0L 4CIL 231HP TURBO AUT,2017,AUT,Gasolina,13.2,19.2,16.75
COUNTRYMAN ALL4 5PTAS 1.6L 4CIL 190HP MAN TURBO,2016,MAN,Gasolina,13.09,18.75,15.15
3PTS 2.0L 4CIL 192HP MAN TURBO,2016,MAN,Gasolina,12.98,20.83,17.02
3PTAS 2.0L 4CIL 192HP TURBO MAN,2017,MAN,Gasolina,12.98,20.8,17.01
CLUBMAN 6PTAS 2.0L 4CIL 192HP MAN TURBO,2016,MAN,Gasolina,12.9,21.1,15.63
HATCHBACK 5PTS 1.4L 4CIL 170HP MAN,2012,MAN,Gasolina,12.82,21.73,17.11
HATCHBACK 5PTS 1.4L 4CIL 170HP MAN,2013,MAN,Gasolina,12.82,21.73,17.11
CONVERTIBLE2 PTAS 2.0L 6CIL 300HP PDK,2017,PDK,Gasolina,12.7,18.1,14.67
CONVERTIBLE2 PTAS 2.0L 6CIL 300HP PDK,2016,PDK,Gasolina,12.7,18.1,14.67
CONVERTIBLE 2PTAS 2.0L 4CIL 192HP TURBO MAN,2017,MAN,Gasolina,12.7,19.2,16.37
CONVERTIBLE 2PTS 2.0L 4CIL 192HP MAN TURBO,2016,MAN,Gasolina,12.66,19.23,16.35
FR 5PTS 1.8L 4CIL 160HP MAN TSI TURBO,2013,MAN,Gasolina,12.65,21.35,15.49
GTI 3PTS 2.0L 4CIL 211HP DSG FSI TURBO,2013,DSG,Gasolina,12.62,19.07,14.88
LT 4PTAS 1.8L 4CIL 140HP AUT,2018,AUT,Gasolina,12.58,21.11,16.76
LS 4PTAS 1.8L 4CIL 140HP MAN,2018,MAN,Gasolina,12.5,18.88,14.75
6PTAS 2.0L 4CIL 192HP TURBO MAN,2017,MAN,Gasolina,12.5,18.5,16.03
PREMIER 4PTAS 1.8L 4CIL 140HP AUT,2018,AUT,Gasolina,12.46,21.82,16.83
CUPRA 3/5PTS 2.0L 4CIL 265HP DSG TURBO TSI,2015,DSG,Gasolina,12.4,22.1,15.45
CUPRA 3PTAS 2.0L 4CIL 265HP DSG FRONT FSI TURBO,2016,DSG,Gasolina,12.4,22.1,15.45
CUPRA 5PTAS 2.0L 4CIL 265HP DSG FSI TURBO,2016,DSG,Gasolina,12.4,22.1,15.45
CUPRA 3PTAS 2.0L 4CIL 265HP DSG FRONT FSI TURBO,2017,DSG,Gasolina,12.4,22.1,15.45
CUPRA 5PTAS 2.0L 4CIL 265HP DSG FSI TURBO,2017,DSG,Gasolina,12.4,22.1,15.45
COUNTRYMAN ALL4 5PTS 1.6L 4CIL 184HP MAN TURBO,2011,MAN,Gasolina,12.2,17.24,15.44
COUNTRYMAN ALL4 5PTS 1.6L 4CIL 184HP MAN TURBO,2013,MAN,Gasolina,12.2,17.24,15.44
SPYDER E-HYBRID 2PTAS 4.6L 8CIL 608(+279)HP PDK TRACCION INTEGRAL,2017,PDK,Gasolina,12.2,14.7,13.21
SPYDER E-HYBRID 2PTAS 4.6L 8CIL 608(+279)HP PDK TRACCION INTEGRAL,2016,PDK,Gasolina,12.2,14.7,13.21
3PTS 1.6L 4CIL 184HP MAN TURBO,2011,MAN,Gasolina,12.19,19.23,15.99
PACEMAN ALL4 3PTS 1.6L 4CIL 184HP MAN TURBO,2013,MAN,Gasolina,12.19,17.24,15.43
COUPE 2PTAS 2.3L 4CIL 310HP MAN TURBO ECOBOOST,2017,MAN,Gasolina,12.13,19.83,14.7
COUPE 2PTAS 2.3L 4CIL 310HP MAN ECOBOOST,2016,MAN,Gasolina,12.13,19.82,14.69
COUNTRYMAN ALL4 5PTS 1.6L 4CIL 184HP MAN TURBO,2012,MAN,Gasolina,12.1,17.24,15.37
CLUBMAN 3PTS 1.6L 4CIL 184HP MAN TURBO,2011,MAN,Gasolina,12.04,19.23,15.87
CABRIO 2PTS 1.6L 4CIL 184HP MAN TURBO,2011,MAN,Gasolina,12.04,18.86,15.77
2PTS 2.7L 6CIL 265HP PDK,2013,PDK,Gasolina,12.02,19.17,14.44
SPORTBACK 5PTS 2.0L 4CIL 211HP MULTITRONIC FRONT FSI TURBO,2013,MULTITRONIC,Gasolina,12.01,20.96,14.87
SPORTBACK 5PTS 2.0L 4CIL 211HP STRONIC QUATTRO FSI TURBO,2013,STRONIC,Gasolina,12.01,20.96,14.87
2PTS 2.7L 6CIL 265HP PDK,2016,PDK,Gasolina,12,19.1,14.41
CONVERTIBLE 2PTS 2.7L 6CIL 265HP PDK,2015,PDK,Gasolina,11.9,18.9,14.28
CONVERTIBLE 2PTAS 2.7L 6CIL 265HP PDK,2017,PDK,Gasolina,11.9,18.9,14.28
5PTS 2.0L 4CIL 211HP MAN FSI TURBO,2013,MAN,Gasolina,11.73,19.87,14.38
CONVERTIBLE GTS 2PTAS 3.4L 6CIL 330HP MAN,2017,MAN,Gasolina,11.7,17.8,13.83
CONVERTIBLE GTS 2PTAS 3.4L 6CIL 330HP MAN,2016,MAN,Gasolina,11.7,17.8,13.83
5PTS 2.0L 4CIL 211HP DSG FSI TURBO,2013,DSG,Gasolina,11.67,18.06,13.88
GTI 3PTS 2.0L 4CIL 211HP MAN FSI TURBO,2012,MAN,Gasolina,11.64,20.97,14.55
GTI 3PTS 2.0L 4CIL 211HP MAN FSI TURBO,2013,MAN,Gasolina,11.64,20.97,14.55
AWD 4PTS 1.6L 4CIL 180HP MAN TURBO,2011,MAN,Gasolina,11.62,17.9,15.19
AWD 4PTS 1.6L 4CIL 180HP MAN TURBO,2012,MAN,Gasolina,11.62,17.9,15.19
HATCHBACK 5PTS 1.7L 4CIL 235HP MAN TURBO,2014,MAN,Gasolina,11.61,17.33,13.64
2PTS 2.7L 6CIL 265HP MAN,2016,MAN,Gasolina,11.6,18.4,13.91
COUPE 2PTAS 2.0L 4CIL 200HP MAN,2016,MAN,Gasolina,11.6,17.7,13.73
2PTS 2.7L 6CIL 265HP MAN,2013,MAN,Gasolina,11.56,18.4,13.88
CONVERTIBLE 2PTS 2.7L 6CIL 265HP MAN,2015,MAN,Gasolina,11.5,18.2,13.78
CONVERTIBLE 2PTAS 2.7L 6CIL 265HP MAN,2017,MAN,Gasolina,11.5,18.2,13.78
COUPE 2PTAS 2.0L 4CIL 272HP TURBO,2016,MAN,Gasolina,11.5,17.8,13.68
2PTS 2.0L 4CIL 167HP MAN,2011,M6,Gasolina,11.4,16.6,13.27
2PTS 2.0L 4CIL 158HP AUT,2012,AUT,Gasolina,11.4,16.4,13.21
ROADSTER RWD 2PTS 2.0L 4CIL 158HP AUT,2013,AUT,Gasolina,11.4,16.4,13.21
ROADSTER RWD 2PTS 2.0L 4CIL 158HP AUT,2014,AUT,Gasolina,11.4,16.4,13.21
COUPE JOHN COOPER WORKS 2PTS 1.6L 4CIL 211HP AUT TURBO,2013,AUT,Gasolina,11.36,18.86,15.23
GTI 35 3PTS 2.0L 4CIL 235HP DSG FSI TURBO,2013,DSG,Gasolina,11.29,18.55,13.7
3PTS 1.6L 4CIL 184HP AUT TURBO,2012,AUT,Gasolina,11.23,20,15.38
CLUBMAN 5PTS 1.6L 4CIL 184HP AUT TURBO,2012,AUT,Gasolina,11.23,20,15.38
COUPÉ 3PTS 1.6L 4CIL 184HP AUT TURBO,2012,AUT,Gasolina,11.23,20,15.38
3PTS 1.6L 4CIL 184HP AUT TURBO,2013,AUT,Gasolina,11.23,20,15.38
CLUBMAN 3PTS 1.6L 4CIL 184HP AUT TURBO,2013,AUT,Gasolina,11.23,20,15.38
COUPE 2PTS 1.6L 4CIL 184HP AUT TURBO,2013,AUT,Gasolina,11.23,20,15.38
CABRIOLET 2PTAS 3.0L 6CIL370HP PDK TURBO,2017,PDK,Gasolina,11.2,16.4,13.06
CABRIOLET 2PTAS 3.0L 6CIL 370HP PDK TRACCION INTEGRAL,2017,PDK,Gasolina,11.2,16.4,13.06
CARRERA COUPE 2PTAS 3.0L 6CIL370HP PDK,2017,PDK,Gasolina,11.2,16.4,13.06
CARRERA 4 CABRIOLET 2PTAS 3.0L 6CIL 370HP PDK TRACCION INTEGRAL,2017,PDK,Gasolina,11.2,16.4,13.06
CONVERTIBLE GTS 2PTAS 3.4L 6CIL 330HP PDK,2017,PDK,Gasolina,11.2,17.3,13.31
CABRIOLET 2PTAS 3.0L 6CIL370HP PDK TURBO,2016,PDK,Gasolina,11.2,16.4,13.06
CABRIOLET 2PTAS 3.0L 6CIL 370HP PDK TRACCION INTEGRAL,2016,PDK,Gasolina,11.2,16.4,13.06
CARRERA COUPE 2PTAS 3.0L 6CIL370HP PDK,2016,PDK,Gasolina,11.2,16.4,13.06
CARRERA 4 CABRIOLET 2PTAS 3.0L 6CIL 370HP PDK TRACCION INTEGRAL,2016,PDK,Gasolina,11.2,16.4,13.06
CONVERTIBLE GTS 2PTAS 3.4L 6CIL 330HP PDK,2016,PDK,Gasolina,11.2,17.3,13.31
SPORTBACK 4PTS 2.0L 4CIL 211HP S TRONIC TURBO FSI QUATTRO,2011,S TRONIC,Gasolina,11.11,19.23,13.72
SPORTBACK 4X4 5PTS 2.0L 4CIL 211HP STRONIC QUATTRO FSI TURBO,2012,S TRONIC,Gasolina,11.11,19.23,13.72
SPORTBACK 5PTS 2.0L 4CIL 211HP MULTITRONIC FRONT FSI TURBO,2012,MULTITRONIC,Gasolina,11.11,19.23,13.72
CONVERTIBLE 2PTAS 2.0L 6CIL 300HP MAN,2017,MAN,Gasolina,11.1,17,13.15
CONVERTIBLE 2PTAS 2.0L 6CIL 300HP MAN,2016,MAN,Gasolina,11.1,17,13.15
COUPE 2PTAS 2.3L 4CIL 310HP AUT TURBO ECOBOOST,2017,AUT,Gasolina,11.07,18.04,13.4
CONVERTIBLE 2PTAS 2.3L 4CIL 310HP AUT ECOBOOST,2016,AUT,Gasolina,11.07,18.04,13.4
OPEN 2PTS 2.0L 4CIL 158HP AUT,2015,AUT,Gasolina,11,16,12.8
S 2PTS 3.4L 6CIL 315HP PDK,2016,PDK,Gasolina,11,17.9,13.31
CONVERTIBLE 2PTAS 2.0L 4CIL 231HP TURBO MAN,2017,MAN,Gasolina,11,18.9,14.94
COUPE 2PTAS 2.0L 4CIL 231HP TURBO MAN,2017,MAN,Gasolina,11,19.2,15.01
COUPE JCW 2PTS 2.0L 4CIL 231HP MAN TURBO,2016,MAN,Gasolina,10.99,19.23,15.01
ROADSTER 2PTS 1.6L 4CIL 184HP AUT TURBO,2013,AUT,Gasolina,10.98,19.6,15.08
S 2PTS 3.4L 6CIL 315HP PDK,2013,PDK,Gasolina,10.98,17.85,13.28
ROADSTER 2PTS 1.6L 4CIL 184HP AUT TURBO,2012,AUT,Gasolina,10.91,19.6,15.02
S CONVERTIBLE 2PTS 3.4L 6CIL 315HP PDK,2015,PDK,Gasolina,10.9,17.7,13.18
CONVERTIBLES 2PTAS 3.4L 6CIL 315HP PDK,2017,PDK,Gasolina,10.9,17.7,13.18
CONVERTIBLES 2PTAS 3.4L 6CIL 315HP PDK,2016,PDK,Gasolina,10.9,17.7,13.18
CABRIO 2PTS 1.6L 4CIL 184HP AUT TURBO,2012,AUT,Gasolina,10.89,19.6,15.01
CONVERTIBLE 2PTS 1.6L 4CIL 184HP AUT TURBO,2013,AUT,Gasolina,10.89,19.6,15.01
3PTS 1.6L 4CIL 211HP MAN,2011,MAN,Gasolina,10.87,17.86,14.58
JOHN COOPER WORKS 3PTS 1.6L 4CIL 211HP MAN,2012,MAN,Gasolina,10.83,17.24,14.4
2PTS 2.9L 6CIL 265HP MAN,2011,MAN,Gasolina,10.82,14.71,12.28
2PTS 2.9L 6CIL 265HP PDK,2011,PDK,Gasolina,10.82,12.98,11.7
2PTS 2.9L 6CIL 255HP MAN,2012,MAN,Gasolina,10.82,14.71,12.28
2PTS 2.9L 6CIL 255HP PDK,2012,PDK,Gasolina,10.82,12.99,11.7
LT COUPE 2PTAS 2.0L 4CIL 272HP MAN TURBO,2017,MAN,Gasolina,10.76,17.81,13.09
3PTS 1.6L 4CIL 184HP AUT TURBO,2011,AUT,Gasolina,10.75,19.23,14.8
CLUBMAN 3PTS 1.6L 4CIL 184HP AUT TURBO,2011,AUT,Gasolina,10.75,19.23,14.8
2PTS 2.0L 4CIL 158HP AUT,2011,AUT,Gasolina,10.7,16.3,12.66
5PTS 2.0L 4CIL 240 HP MAN FSI TURBO,2013,MAN,Gasolina,10.7,18.61,13.23
CABRIOLET 2PTAS 3.0L 6CIL 420HP PDK,2017,PDK,Gasolina,10.7,15.9,12.55
CABRIOLET 2PTAS 3.0L 6CIL 420HP PDK TRACCION INTEGRAL,2017,PDK,Gasolina,10.7,15.9,12.55
CARRERA 4S 2PTAS 3.0L 6CIL 420HP PDK TRACCION INTEGRAL,2017,PDK,Gasolina,10.7,15.9,12.55
CARRERA S 2PTAS 3.0L 6CIL 420HP PDK,2017,PDK,Gasolina,10.7,15.9,12.55
TARGA 4S 2PTAS 3.0L 6CIL 420HP PDK TRACCION INTEGRAL,2017,PDK,Gasolina,10.7,15.9,12.55
CABRIOLET 2PTAS 3.0L 6CIL 420HP PDK,2016,PDK,Gasolina,10.7,15.9,12.55
CABRIOLET 2PTAS 3.0L 6CIL 420HP PDK TRACCION INTEGRAL,2016,PDK,Gasolina,10.7,15.9,12.55
CARRERA 4S 2PTAS 3.0L 6CIL 420HP PDK TRACCION INTEGRAL,2016,PDK,Gasolina,10.7,15.9,12.55
CARRERA S 2PTAS 3.0L 6CIL 420HP PDK,2016,PDK,Gasolina,10.7,15.9,12.55
TARGA 4S 2PTAS 3.0L 6CIL 420HP PDK TRACCION INTEGRAL,2016,PDK,Gasolina,10.7,15.9,12.55
COUNTRYMAN JCW 5PTS 1.6L 4CIL 218HP MAN TURBO,2016,MAN,Gasolina,10.64,16.13,13.95
PACEMAN JCW 3PTS 1.6L 4CIL 218HP AUT TURBO,2016,AUT,Gasolina,10.64,16.13,13.95
PACEMAN JCW 3PTS 1.6L 4CIL 218HP MAN TURBO,2016,MAN,Gasolina,10.64,16.13,13.95
3PTAS 1.6L 4CIL 218HP TURBO AUT,2017,AUT,Gasolina,10.64,16.1,13.94
JOHN COOPER WORKS COUPÉ 3PTS 1.6L 4CIL 211HP MAN,2012,MAN,Gasolina,10.63,17.24,14.24
3PTS 1.6L 4CIL 211HP MAN,2013,MAN,Gasolina,10.63,17.24,14.24
COUNTRYMAN JOHN COOPER WORKS 5PTS 1.6L 4CIL 218HP MAN,2013,MAN,Gasolina,10.63,16.12,13.94
COUPE JOHN COOPER WORKS 2PTS 1.6L 4CIL 211HP MAN TURBO,2013,MAN,Gasolina,10.63,17.24,14.24
LS 2PTAS 2L 4CIL 272HP MAN,2018,MAN,Gasolina,10.63,18.24,13.08
3PTAS 1.6L 4CIL 218HP TURBO MAN,2017,MAN,Gasolina,10.6,16.1,13.91
S 2PTS 3.4L 6CIL 310HP MAN,2011,MAN,Gasolina,10.59,12.82,11.49
SPYDER 2PTS 3.4L 6CIL 320HP MAN,2011,MAN,Gasolina,10.59,12.82,11.49
S 2PTS 3.4L 6CIL 310HP PDK,2011,PDK,Gasolina,10.59,12.66,11.43
SPYDER 2PTS 3.4L 6CIL 320HP PDK,2011,PDK,Gasolina,10.59,12.66,11.43
S 2PTS 3.4L 6CIL 310HP MAN,2012,MAN,Gasolina,10.59,12.82,11.49
S 2PTS 3.4L 6CIL 310HP PDK,2012,PDK,Gasolina,10.59,12.66,11.43
SPYDER 2PTS 3.4L 6CIL 320HP MAN,2012,MAN,Gasolina,10.59,12.82,11.49
SPYDER 2PTS 3.4L 6CIL 320HP PDK,2012,PDK,Gasolina,10.59,12.66,11.43
GTI 35 3PTS 2.0L 4CIL 235HP MAN FSI TURBO,2013,MAN,Gasolina,10.59,18.84,13.19
COUNTRYMAN 5PTS 1.6L 4CIL 184HP AUT TURBO,2011,AUT,Gasolina,10.53,17.54,14.23
COUNTRYMAN 5PTS 1.6L 4CIL 184HP AUT TURBO,2013,AUT,Gasolina,10.53,17.54,14.23
CABRIO 2PTS 1.6L 4CIL 184HP AUT TURBO,2011,AUT,Gasolina,10.52,18.86,14.52
COUNTRYMAN 5PTS 1.6L 4CIL 184HP AUT TURBO,2012,AUT,Gasolina,10.52,17.54,14.22
GP 3PTS 1.6L 4CIL 218HP MAN TURBO,2013,MAN,Gasolina,10.52,17.54,14.22
PACEMAN 3PTS 1.6L 4CIL 184HP AUT TURBO,2013,AUT,Gasolina,10.52,17.54,14.22
RS-V6 COUPE 2PTAS 3.6L 6CIL 335HP AUT,2017,AUT,Gasolina,10.5,16.71,12.61
